file	percent	reads	taxon_id	taxon_name
BP.kaiju.out	0.000153	140	1161125	Helcobacillus
BP.kaiju.out	0.000152	139	1407607	Fusicatenibacter
BP.kaiju.out	0.000152	139	1774107	Catenisphaera
BP.kaiju.out	0.000151	138	744724	Halarchaeum
BP.kaiju.out	0.000151	138	1927833	Candidatus Fukatsuia
BP.kaiju.out	0.000151	138	2681298	Indiicoccus
BP.kaiju.out	0.000150	137	29393	Dolosigranulum
BP.kaiju.out	0.000150	137	54258	Ignicoccus
BP.kaiju.out	0.000150	137	2823221	Allgaiera
BP.kaiju.out	0.000149	136	56635	Aeropyrum
BP.kaiju.out	0.000149	136	2856573	Infirmifilum
BP.kaiju.out	0.000148	135	256730	Volucribacter
BP.kaiju.out	0.000148	135	329162	Chroogloeocystis
BP.kaiju.out	0.000148	135	2893060	Alkalihalophilus
BP.kaiju.out	0.000147	134	332246	Halalkalicoccus
BP.kaiju.out	0.000147	134	387342	Halopiger
BP.kaiju.out	0.000147	134	2886573	Citreicoccus
BP.kaiju.out	0.000147	134	2995234	Mycoplasmoides
BP.kaiju.out	0.000146	133	1434043	Saliterribacillus
BP.kaiju.out	0.000146	133	2901886	Cochlodiniinecator
BP.kaiju.out	0.000145	132	123375	Solobacterium
BP.kaiju.out	0.000145	132	2172100	Limnobaculum
BP.kaiju.out	0.000145	132	2993618	Halosolutus
BP.kaiju.out	0.000143	131	158848	Moellerella
BP.kaiju.out	0.000143	131	1505660	Asaccharospora
BP.kaiju.out	0.000142	130	1048752	Candidatus Caldarchaeum
BP.kaiju.out	0.000142	130	1656823	Halanaeroarchaeum
BP.kaiju.out	0.000142	130	1686374	Pseudooctadecabacter
BP.kaiju.out	0.000142	130	2920444	Mangrovibacillus
BP.kaiju.out	0.000141	129	160794	Filobacillus
BP.kaiju.out	0.000140	128	489909	Nosocomiicoccus
BP.kaiju.out	0.000140	128	1505768	Candidatus Schmidhempelia
BP.kaiju.out	0.000140	128	1648503	Canibacter
BP.kaiju.out	0.000139	127	76886	Caldivirga
BP.kaiju.out	0.000139	127	337670	Pilibacter
BP.kaiju.out	0.000138	126	482135	Thermogymnomonas
BP.kaiju.out	0.000138	126	1847725	Lawsonella
BP.kaiju.out	0.000138	126	1855419	Ursidibacter
BP.kaiju.out	0.000138	126	1980680	Alterileibacterium
BP.kaiju.out	0.000138	126	3032809	Petralouisia
BP.kaiju.out	0.000137	125	498845	Candidatus Korarchaeum
BP.kaiju.out	0.000137	125	3028853	Lientehia
BP.kaiju.out	0.000135	123	291967	Acaricomes
BP.kaiju.out	0.000135	123	1940138	Candidatus Walczuchella
BP.kaiju.out	0.000135	123	2982590	Candidatus Methanospirare
BP.kaiju.out	0.000134	122	269773	Atopococcus
BP.kaiju.out	0.000134	122	485576	Aquisalibacillus
BP.kaiju.out	0.000134	122	1792239	Caviibacter
BP.kaiju.out	0.000134	122	2039302	Monoglobus
BP.kaiju.out	0.000133	121	1645	Renibacterium
BP.kaiju.out	0.000133	121	2679899	Thalassorhabdomicrobium
BP.kaiju.out	0.000131	120	697279	Bavariicoccus
BP.kaiju.out	0.000131	120	2501796	Natrarchaeobius
BP.kaiju.out	0.000131	120	2919469	Franklinella
BP.kaiju.out	0.000131	120	2944197	Jingyaoa
BP.kaiju.out	0.000130	119	86004	Pasteuria
BP.kaiju.out	0.000130	119	89092	Ignavigranum
BP.kaiju.out	0.000130	119	1655429	Savagea
BP.kaiju.out	0.000130	119	2593683	Ancrocorticia
BP.kaiju.out	0.000129	118	293431	Haloquadratum
BP.kaiju.out	0.000129	118	2569097	Anaerobutyricum
BP.kaiju.out	0.000129	118	2894757	Paenihalocynthiibacter
BP.kaiju.out	0.000129	118	2944195	Qiania
BP.kaiju.out	0.000128	117	142587	Isobaculum
BP.kaiju.out	0.000128	117	209260	Swaminathania
BP.kaiju.out	0.000128	117	1738642	Pelagirhabdus
BP.kaiju.out	0.000128	117	2219504	Sodalinema
BP.kaiju.out	0.000128	117	2651279	Pradoshia
BP.kaiju.out	0.000128	117	2893036	Venatoribacter
BP.kaiju.out	0.000128	117	2953757	Candidatus Chromulinivorax
BP.kaiju.out	0.000127	116	2755	Brochothrix
BP.kaiju.out	0.000127	116	2983247	Yanshouia
BP.kaiju.out	0.000126	115	1918452	Extibacter
BP.kaiju.out	0.000126	115	2706529	Segeticoccus
BP.kaiju.out	0.000125	114	476528	Bibersteinia
BP.kaiju.out	0.000125	114	2613912	Conexivisphaera
BP.kaiju.out	0.000125	114	2899790	Mergibacter
BP.kaiju.out	0.000125	114	2944151	Fumia
BP.kaiju.out	0.000124	113	1715798	Levyella
BP.kaiju.out	0.000124	113	2791001	Malacoplasma
BP.kaiju.out	0.000123	112	160433	Samsonia
BP.kaiju.out	0.000123	112	1929297	Bittarella
BP.kaiju.out	0.000123	112	2603321	Candidatus Deianiraea
BP.kaiju.out	0.000123	112	3027666	Aristophania
BP.kaiju.out	0.000122	111	334767	Ignisphaera
BP.kaiju.out	0.000122	111	796081	Candidatus Anadelfobacter
BP.kaiju.out	0.000122	111	1177214	Candidatus Profftia
BP.kaiju.out	0.000122	111	2055880	Pseudescherichia
BP.kaiju.out	0.000120	110	2701	Gardnerella
BP.kaiju.out	0.000120	110	1923867	Gabonia
BP.kaiju.out	0.000120	110	2678534	Corticimicrobacter
BP.kaiju.out	0.000120	110	2995706	Streptantibioticus
BP.kaiju.out	0.000119	109	34100	Filibacter
BP.kaiju.out	0.000119	109	334108	Bergeriella
BP.kaiju.out	0.000119	109	1076727	Candidatus Photodesmus
BP.kaiju.out	0.000119	109	1541743	Candidatus Ruthturnera
BP.kaiju.out	0.000118	108	54251	Pyrolobus
BP.kaiju.out	0.000118	108	193383	Rhodoglobus
BP.kaiju.out	0.000118	108	411566	Candidatus Midichloria
BP.kaiju.out	0.000117	107	662758	Candidatus Parvarchaeum
BP.kaiju.out	0.000117	107	697331	Basfia
BP.kaiju.out	0.000117	107	1648514	Cricetibacter
BP.kaiju.out	0.000117	107	1851152	Candidatus Rubidus
BP.kaiju.out	0.000116	106	2308	Pyrodictium
BP.kaiju.out	0.000116	106	54247	Hyperthermus
BP.kaiju.out	0.000115	105	292480	Atopostipes
BP.kaiju.out	0.000115	105	295595	Candidatus Hepatoplasma
BP.kaiju.out	0.000115	105	2810357	Jinshanibacter
BP.kaiju.out	0.000114	104	1279384	Eggerthia
BP.kaiju.out	0.000114	104	1450140	Halohasta
BP.kaiju.out	0.000114	104	3021684	Dryocola
BP.kaiju.out	0.000114	104	3040948	Candidatus Paraluminiphilus
BP.kaiju.out	0.000113	103	158876	Yokenella
BP.kaiju.out	0.000112	102	2273	Desulfurococcus
BP.kaiju.out	0.000112	102	46631	Picrophilus
BP.kaiju.out	0.000112	102	1869285	Allofrancisella
BP.kaiju.out	0.000112	102	2070443	Caviibacterium
BP.kaiju.out	0.000112	102	2211178	Evtepia
BP.kaiju.out	0.000112	102	2716172	Candidatus Bandiella
BP.kaiju.out	0.000112	102	2941497	Anaerotardibacter
BP.kaiju.out	0.000111	101	1651	Alloiococcus
BP.kaiju.out	0.000111	101	303226	Lactovum
BP.kaiju.out	0.000111	101	1008195	Halopelagius
BP.kaiju.out	0.000110	100	1551504	Candidatus Babela
BP.kaiju.out	0.000110	100	2137577	Ellagibacter
BP.kaiju.out	0.000108	99	1384499	Pisciglobus
BP.kaiju.out	0.000108	99	1920508	Oharaeibacter
BP.kaiju.out	0.000108	99	2900570	Candidatus Absconditicoccus
BP.kaiju.out	0.000107	98	2678343	Halalkaliarchaeum
BP.kaiju.out	0.000106	97	469811	Candidatus Clavichlamydia
BP.kaiju.out	0.000106	97	2126006	Enteroscipio
BP.kaiju.out	0.000106	97	2171988	Candidatus Nanoperiomorbus
BP.kaiju.out	0.000106	97	2653802	Neoactinobaculum
BP.kaiju.out	0.000106	97	2899543	Intestinirhabdus
BP.kaiju.out	0.000105	96	467749	Candidatus Neoehrlichia
BP.kaiju.out	0.000105	96	1857532	Muribacter
BP.kaiju.out	0.000104	95	2661800	Georhizobium
BP.kaiju.out	0.000103	94	2129	Ureaplasma
BP.kaiju.out	0.000103	94	286800	Tenuibacillus
BP.kaiju.out	0.000103	94	431394	Cyanosarcina
BP.kaiju.out	0.000103	94	658623	Chelonobacter
BP.kaiju.out	0.000103	94	2689587	Suicoccus
BP.kaiju.out	0.000102	93	62608	Thermocladium
BP.kaiju.out	0.000102	93	926359	Natronoarchaeum
BP.kaiju.out	0.000102	93	1647178	Aliicoccus
BP.kaiju.out	0.000101	92	171412	Eremococcus
BP.kaiju.out	0.000101	92	171413	Dolosicoccus
BP.kaiju.out	0.000101	92	1742991	Pseudoglutamicibacter
BP.kaiju.out	0.000101	92	2662254	Marisediminitalea
BP.kaiju.out	0.000100	91	1055323	Aeribacillus
BP.kaiju.out	0.000100	91	1759331	Cnuibacter
BP.kaiju.out	0.000100	91	2174848	Natronobiforma
BP.kaiju.out	0.000100	91	2678885	Faecalibacillus
BP.kaiju.out	0.000100	91	2978052	Candidatus Wolframiiraptor
BP.kaiju.out	0.000099	90	192987	Allofustis
BP.kaiju.out	0.000099	90	2070447	Conservatibacter
BP.kaiju.out	0.000099	90	2717089	Massilistercora
BP.kaiju.out	0.000097	89	1763552	Baia
BP.kaiju.out	0.000097	89	2079189	Tetzosporium
BP.kaiju.out	0.000097	89	2907507	Halococcoides
BP.kaiju.out	0.000096	88	869896	Halonotius
BP.kaiju.out	0.000095	87	235572	Candidatus Portiera
BP.kaiju.out	0.000095	87	353799	Halostagnicola
BP.kaiju.out	0.000095	87	1649499	Swingsia
BP.kaiju.out	0.000095	87	2705406	Sulfuracidifex
BP.kaiju.out	0.000095	87	2764317	Hydrogeniiclostridium
BP.kaiju.out	0.000094	86	1648517	Mesocricetibacter
BP.kaiju.out	0.000094	86	2582955	Candidatus Huberarchaeum
BP.kaiju.out	0.000093	85	1348235	Candidatus Similichlamydia
BP.kaiju.out	0.000093	85	1381133	Candidatus Profftella
BP.kaiju.out	0.000093	85	1504576	Pseudocitrobacter
BP.kaiju.out	0.000092	84	54253	Thermosphaera
BP.kaiju.out	0.000092	84	662756	Candidatus Micrarchaeum
BP.kaiju.out	0.000092	84	2841540	Halosegnis
BP.kaiju.out	0.000092	84	2893178	Insectihabitans
BP.kaiju.out	0.000091	83	1955413	Abyssicoccus
BP.kaiju.out	0.000091	83	2703676	Metalysinibacillus
BP.kaiju.out	0.000091	83	2715734	Candidatus Chazhemtobacterium
BP.kaiju.out	0.000090	82	240233	Aeriscardovia
BP.kaiju.out	0.000090	82	1573407	Paradevosia
BP.kaiju.out	0.000090	82	2683203	Vaginisenegalia
BP.kaiju.out	0.000088	80	1249016	Otariodibacter
BP.kaiju.out	0.000088	80	1686313	Fenollaria
BP.kaiju.out	0.000088	80	1902583	Candidatus Desulfofervidus
BP.kaiju.out	0.000087	79	2917553	Heliomarina
BP.kaiju.out	0.000085	78	51228	Wigglesworthia
BP.kaiju.out	0.000085	78	1763827	Hankyongella
BP.kaiju.out	0.000085	78	2100211	Candidatus Paracaedimonas
BP.kaiju.out	0.000085	78	2100760	Saccharolobus
BP.kaiju.out	0.000085	78	2883098	Candidatus Mesenet
BP.kaiju.out	0.000085	78	2919614	Williamsoniiplasma
BP.kaiju.out	0.000084	77	2767327	Fannyhessea
BP.kaiju.out	0.000084	77	2919092	Pseudostreptobacillus
BP.kaiju.out	0.000083	76	1945592	Lagierella
BP.kaiju.out	0.000083	76	2860205	Canicola
BP.kaiju.out	0.000083	76	2862142	Falseniella
BP.kaiju.out	0.000082	75	225447	Yaniella
BP.kaiju.out	0.000082	75	908284	Necropsobacter
BP.kaiju.out	0.000082	75	1573534	Faecalitalea
BP.kaiju.out	0.000082	75	1769710	Sellimonas
BP.kaiju.out	0.000082	75	1980697	Duodenibacillus
BP.kaiju.out	0.000082	75	2831684	Marinisubtilis
BP.kaiju.out	0.000081	74	1891672	Candidatus Jidaibacter
BP.kaiju.out	0.000081	74	1930830	Floricoccus
BP.kaiju.out	0.000081	74	2033608	Halobium
BP.kaiju.out	0.000081	74	2654634	Candidatus Hydrogenosomobacter
BP.kaiju.out	0.000080	73	212347	Aulosira
BP.kaiju.out	0.000080	73	2767880	Dellaglioa
BP.kaiju.out	0.000080	73	3029078	Aminithiophilus
BP.kaiju.out	0.000079	72	146805	Phocoenobacter
BP.kaiju.out	0.000079	72	1269048	Halorubellus
BP.kaiju.out	0.000079	72	2862143	Hutsoniella
BP.kaiju.out	0.000078	71	253106	Natronolimnobius
BP.kaiju.out	0.000078	71	2749846	Amedibacillus
BP.kaiju.out	0.000077	70	33969	Melissococcus
BP.kaiju.out	0.000077	70	46769	Cenarchaeum
BP.kaiju.out	0.000077	70	1389453	Candidatus Actinomarina
BP.kaiju.out	0.000077	70	1774136	Garicola
BP.kaiju.out	0.000077	70	2017961	Sulfodiicoccus
BP.kaiju.out	0.000077	70	2975287	Candidatus Synchoanobacter
BP.kaiju.out	0.000076	69	82202	Centipeda
BP.kaiju.out	0.000076	69	2137249	Neptunicoccus
BP.kaiju.out	0.000076	69	2171991	Candidatus Nanogingivalis
BP.kaiju.out	0.000074	68	2679892	Oceaniradius
BP.kaiju.out	0.000074	68	2732587	Candidatus Vesicomyosocius
BP.kaiju.out	0.000074	68	2738850	Candidatus Reidiella
BP.kaiju.out	0.000074	68	2767353	Lancefieldella
BP.kaiju.out	0.000074	68	2997349	Winslowiella
BP.kaiju.out	0.000072	66	109471	Bisgaardia
BP.kaiju.out	0.000072	66	300418	Catellicoccus
BP.kaiju.out	0.000072	66	1906661	Candidatus Gullanella
BP.kaiju.out	0.000072	66	2670346	Pseudofrancisella
BP.kaiju.out	0.000071	65	1593364	Candidatus Nitrosopelagicus
BP.kaiju.out	0.000071	65	2975286	Candidatus Comchoanobacter
BP.kaiju.out	0.000070	64	196081	Scardovia
BP.kaiju.out	0.000070	64	1954229	Racemicystis
BP.kaiju.out	0.000069	63	1431544	Candidatus Halobonum
BP.kaiju.out	0.000069	63	2820509	Aestuarium
BP.kaiju.out	0.000069	63	2847314	Paratractidigestivibacter
BP.kaiju.out	0.000068	62	1520333	Vespertiliibacter
BP.kaiju.out	0.000067	61	41674	Stygiolobus
BP.kaiju.out	0.000067	61	271159	Nicoletella
BP.kaiju.out	0.000067	61	573657	Candidatus Hodgkinia
BP.kaiju.out	0.000067	61	2807312	Candidatus Sarmatiella
BP.kaiju.out	0.000066	60	477695	Thermogladius
BP.kaiju.out	0.000065	59	1649317	Frederiksenia
BP.kaiju.out	0.000065	59	3035923	Halorutilus
BP.kaiju.out	0.000064	58	1302410	Candidatus Annandia
BP.kaiju.out	0.000064	58	2765402	Natrarchaeobaculum
BP.kaiju.out	0.000064	58	2917705	Natranaeroarchaeum
BP.kaiju.out	0.000064	58	2944144	Luoshenia
BP.kaiju.out	0.000062	57	2279	Staphylothermus
BP.kaiju.out	0.000062	57	203193	Halobiforma
BP.kaiju.out	0.000062	57	796082	Candidatus Cyrtobacter
BP.kaiju.out	0.000062	57	2023242	Galliscardovia
BP.kaiju.out	0.000061	56	244599	Raphidiopsis
BP.kaiju.out	0.000061	56	401618	Candidatus Riesia
BP.kaiju.out	0.000060	55	189384	Candidatus Tremblaya
BP.kaiju.out	0.000060	55	498374	Candidatus Nitrosocaldus
BP.kaiju.out	0.000060	55	507753	Acidiplasma
BP.kaiju.out	0.000059	54	1802983	Candidatus Fokinia
BP.kaiju.out	0.000058	53	1644062	Salinirubrum
BP.kaiju.out	0.000058	53	1918598	Turicimonas
BP.kaiju.out	0.000058	53	2303493	Zestosphaera
BP.kaiju.out	0.000057	52	2038	Tropheryma
BP.kaiju.out	0.000057	52	1980514	Halodesulfurarchaeum
BP.kaiju.out	0.000056	51	224465	Kofleria
BP.kaiju.out	0.000055	50	196082	Parascardovia
BP.kaiju.out	0.000055	50	1051666	Candidatus Nanosalina
BP.kaiju.out	0.000055	50	1747777	Cuniculiplasma
BP.kaiju.out	0.000055	50	2967351	Mediannikoviicoccus
BP.kaiju.out	0.000055	50	3016626	Hominibacterium
BP.kaiju.out	0.000054	49	1075398	Salarchaeum
BP.kaiju.out	0.000054	49	1906659	Candidatus Hoaglandella
BP.kaiju.out	0.000054	49	2545700	Candidatus Methanodesulfokores
BP.kaiju.out	0.000054	49	2806916	Halalkalirubrum
BP.kaiju.out	0.000053	48	2256	Natronobacterium
BP.kaiju.out	0.000053	48	651810	Phaselicystis
BP.kaiju.out	0.000053	48	1301080	Candidatus Nasuia
BP.kaiju.out	0.000053	48	2846749	Pacificitalea
BP.kaiju.out	0.000051	47	1076625	Candidatus Steffania
BP.kaiju.out	0.000051	47	1209988	Halopenitus
BP.kaiju.out	0.000050	46	2994443	Pseudenterobacter
BP.kaiju.out	0.000049	45	120376	Salana
BP.kaiju.out	0.000049	45	409304	Candidatus Ishikawaella
BP.kaiju.out	0.000049	45	2918734	Caecibacteroides
BP.kaiju.out	0.000049	45	2945980	Natronocalculus
BP.kaiju.out	0.000048	44	2045213	Candidatus Fonsibacter
BP.kaiju.out	0.000048	44	2815787	Stecheria
BP.kaiju.out	0.000048	44	2927300	Candidatus Nitrosothermus
BP.kaiju.out	0.000047	43	193568	Nanoarchaeum
BP.kaiju.out	0.000046	42	1205	Trichodesmium
BP.kaiju.out	0.000046	42	1803399	Candidatus Peribacter
BP.kaiju.out	0.000046	42	2036001	Salinirussus
BP.kaiju.out	0.000046	42	2767876	Amylolactobacillus
BP.kaiju.out	0.000045	41	46238	Entomoplasma
BP.kaiju.out	0.000045	41	1903506	Drancourtella
BP.kaiju.out	0.000045	41	1980693	Negativibacillus
BP.kaiju.out	0.000045	41	2601574	Candidatus Cytomitobacter
BP.kaiju.out	0.000044	40	209879	Allisonella
BP.kaiju.out	0.000044	40	2880697	Sangeribacter
BP.kaiju.out	0.000044	40	2941520	Senimuribacter
BP.kaiju.out	0.000043	39	1081630	Candidatus Schneideria
BP.kaiju.out	0.000043	39	1763447	Halosiccatus
BP.kaiju.out	0.000042	38	29395	Saccharococcus
BP.kaiju.out	0.000042	38	1682492	Candidatus Tachikawaea
BP.kaiju.out	0.000042	38	2601645	Candidatus Sneabacter
BP.kaiju.out	0.000042	38	2767883	Holzapfeliella
BP.kaiju.out	0.000041	37	937253	Thermohydrogenium
BP.kaiju.out	0.000041	37	1820337	Haloparvum
BP.kaiju.out	0.000039	36	46123	Abiotrophia
BP.kaiju.out	0.000038	35	1048757	Candidatus Moranella
BP.kaiju.out	0.000038	35	1442082	Candidatus Xenolissoclinum
BP.kaiju.out	0.000038	35	2817383	Candidatus Azoamicus
BP.kaiju.out	0.000037	34	224459	Byssovorax
BP.kaiju.out	0.000037	34	1755672	Testudinibacter
BP.kaiju.out	0.000036	33	1918538	Longibaculum
BP.kaiju.out	0.000035	32	204619	Candidatus Nardonella
BP.kaiju.out	0.000034	31	1449912	Candidatus Hartigia
BP.kaiju.out	0.000033	30	2789662	Candidatus Nanosynsacchari
BP.kaiju.out	0.000032	29	660063	Methermicoccus
BP.kaiju.out	0.000032	29	2798309	Salinadaptatus
BP.kaiju.out	0.000032	29	2815777	Oliverpabstia
BP.kaiju.out	0.000031	28	472825	Candidatus Purcelliella
BP.kaiju.out	0.000030	27	1906657	Candidatus Doolittlea
BP.kaiju.out	0.000030	27	2005355	Faecalimonas
BP.kaiju.out	0.000030	27	2491977	Candidatus Aquarickettsia
BP.kaiju.out	0.000028	26	393764	Candidatus Endoriftia
BP.kaiju.out	0.000028	26	1699619	Candidatus Westeberhardia
BP.kaiju.out	0.000028	26	2847313	Tractidigestivibacter
BP.kaiju.out	0.000028	26	2927766	Alexandriicola
BP.kaiju.out	0.000028	26	2941496	Caniella
BP.kaiju.out	0.000027	25	1495768	Candidatus Evansia
BP.kaiju.out	0.000027	25	2126544	Neobittarella
BP.kaiju.out	0.000027	25	2814934	Heminiphilus
BP.kaiju.out	0.000027	25	2974824	Nanobdella
BP.kaiju.out	0.000027	25	2981629	Alitiscatomonas
BP.kaiju.out	0.000026	24	1191175	Candidatus Vidania
BP.kaiju.out	0.000026	24	1855413	Brevirhabdus
BP.kaiju.out	0.000026	24	1892380	Harryflintia
BP.kaiju.out	0.000026	24	2489210	Candidatus Aramenus
BP.kaiju.out	0.000025	23	2024199	Urinicoccus
BP.kaiju.out	0.000025	23	2490204	Candidatus Mancarchaeum
BP.kaiju.out	0.000025	23	2765403	Natronolimnohabitans
BP.kaiju.out	0.000025	23	2792469	Candidatus Pinguicoccus
BP.kaiju.out	0.000025	23	2813798	Litorivita
BP.kaiju.out	0.000025	23	2941498	Hominisplanchenecus
BP.kaiju.out	0.000024	22	1697027	Convivina
BP.kaiju.out	0.000024	22	2563783	Anaerolactibacter
BP.kaiju.out	0.000024	22	2601651	Candidatus Nesciobacter
BP.kaiju.out	0.000023	21	82982	Obesumbacterium
BP.kaiju.out	0.000023	21	1159909	Bombiscardovia
BP.kaiju.out	0.000023	21	1597779	Eleftheria
BP.kaiju.out	0.000023	21	2662752	Kalamiella
BP.kaiju.out	0.000022	20	1602345	Parasaccharibacter
BP.kaiju.out	0.000022	20	1993653	Candidatus Nitrosomarinus
BP.kaiju.out	0.000022	20	1996557	Candidatus Nanobsidianus
BP.kaiju.out	0.000022	20	2057233	Absiella
BP.kaiju.out	0.000022	20	2303498	Candidatus Nanoclepta
BP.kaiju.out	0.000022	20	2978367	Nicoliella
BP.kaiju.out	0.000021	19	1987748	Dakarella
BP.kaiju.out	0.000021	19	2303406	Simulacricoccus
BP.kaiju.out	0.000020	18	114185	Candidatus Carsonella
BP.kaiju.out	0.000019	17	69655	Sulfurisphaera
BP.kaiju.out	0.000019	17	1141976	Candidatus Magnetananas
BP.kaiju.out	0.000019	17	1470623	Aggregicoccus
BP.kaiju.out	0.000019	17	2126002	Rubneribacter
BP.kaiju.out	0.000019	17	2856051	Candidatus Nanohalobium
BP.kaiju.out	0.000018	16	1051667	Candidatus Nanosalinarum
BP.kaiju.out	0.000018	16	2994361	Protofrankia
BP.kaiju.out	0.000016	15	1890407	Candidatus Nanopusillus
BP.kaiju.out	0.000016	15	2815781	Waltera
BP.kaiju.out	0.000015	14	1929090	Pseudaeromonas
BP.kaiju.out	0.000015	14	2900571	Candidatus Gromoviella
BP.kaiju.out	0.000015	14	2944194	Jutongia
BP.kaiju.out	0.000014	13	212742	Morococcus
BP.kaiju.out	0.000014	13	1680826	Candidatus Thalassoarchaea
BP.kaiju.out	0.000014	13	2749267	Amedibacterium
BP.kaiju.out	0.000013	12	1906660	Candidatus Mikella
BP.kaiju.out	0.000012	11	1214	Prochloron
BP.kaiju.out	0.000012	11	2696673	Pseudoruminococcus
BP.kaiju.out	0.000012	11	2842531	Solibaculum
BP.kaiju.out	0.000012	11	3032807	Lepagella
BP.kaiju.out	0.000012	11	3042730	Antarcticirhabdus
BP.kaiju.out	0.000011	10	2981631	Brotolimicola
BP.kaiju.out	0.000010	9	1918536	Longicatena
BP.kaiju.out	0.000010	9	1929083	Tidjanibacter
BP.kaiju.out	0.000010	9	2518497	Paramuribaculum
BP.kaiju.out	0.000009	8	1926667	Ihubacter
BP.kaiju.out	0.000009	8	1937007	Ileibacterium
BP.kaiju.out	0.000009	8	1979843	Olegusella
BP.kaiju.out	0.000009	8	2881427	Parasynechococcus
BP.kaiju.out	0.000009	8	2944152	Wujia
BP.kaiju.out	0.000008	7	884214	Candidatus Zinderia
BP.kaiju.out	0.000008	7	2739835	Peptidiphaga
BP.kaiju.out	0.000008	7	2981628	Aedoeadaptatus
BP.kaiju.out	0.000007	6	881023	Hormoscilla
BP.kaiju.out	0.000007	6	2055850	Aquicoccus
BP.kaiju.out	0.000007	6	2943312	Tenebrionicola
BP.kaiju.out	0.000007	6	2951109	Zuelzera
BP.kaiju.out	0.000005	5	89342	Desulfocella
BP.kaiju.out	0.000005	5	94139	Catenococcus
BP.kaiju.out	0.000005	5	263370	Peredibacter
BP.kaiju.out	0.000005	5	658428	Acidithiomicrobium
BP.kaiju.out	0.000005	5	1274401	Candidatus Hepatobacter
BP.kaiju.out	0.000005	5	2008781	Annwoodia
BP.kaiju.out	0.000005	5	3032808	Muricaecibacterium
BP.kaiju.out	0.000004	4	223385	Grimontella
BP.kaiju.out	0.000004	4	945730	Chroococcopsis
BP.kaiju.out	0.000004	4	2692118	Winkia
BP.kaiju.out	0.000004	4	2740557	Pauljensenia
BP.kaiju.out	0.000004	4	2822463	Butyribacter
BP.kaiju.out	0.000004	4	2905967	Candidatus Minimicrobia
BP.kaiju.out	0.000003	3	32631	Anaerocellum
BP.kaiju.out	0.000003	3	330062	Candidatus Endoecteinascidia
BP.kaiju.out	0.000003	3	396320	Desulfatiferula
BP.kaiju.out	0.000003	3	732147	Wollea
BP.kaiju.out	0.000003	3	1803801	Candidatus Syngnamydia
BP.kaiju.out	0.000003	3	2793059	Candidatus Nitrocaldera
BP.kaiju.out	0.000003	3	2944193	Simiaoa
BP.kaiju.out	0.000003	3	2975143	Sala
BP.kaiju.out	0.000003	3	2995121	Granulimonas
BP.kaiju.out	0.000002	2	82559	Thiolamprovum
BP.kaiju.out	0.000002	2	109169	Desulfofaba
BP.kaiju.out	0.000002	2	268156	Pseudophormidium
BP.kaiju.out	0.000002	2	289244	Xylanimicrobium
BP.kaiju.out	0.000002	2	454131	Jaaginema
BP.kaiju.out	0.000002	2	1987016	Provencibacterium
BP.kaiju.out	0.000002	2	2182780	Nunduva
BP.kaiju.out	0.000002	2	2507944	Heteroscytonema
BP.kaiju.out	0.000002	2	2981637	Laedolimicola
BP.kaiju.out	0.000001	1	53425	Sulfophobococcus
BP.kaiju.out	0.000001	1	109166	Desulfofrigus
BP.kaiju.out	0.000001	1	166588	Chloronema
BP.kaiju.out	0.000001	1	206680	Candidatus Fritschea
BP.kaiju.out	0.000001	1	240294	Schizothrix
BP.kaiju.out	0.000001	1	374666	Candidatus Thiobius
BP.kaiju.out	0.000001	1	444432	Anderseniella
BP.kaiju.out	0.000001	1	1408812	Candidatus Puchtella
BP.kaiju.out	0.000001	1	1417297	Desulfonatronobacter
BP.kaiju.out	0.000001	1	1472673	Dechlorobacter
BP.kaiju.out	0.000001	1	1485663	Candidatus Aschnera
BP.kaiju.out	0.000001	1	1486720	Methylomarinovum
BP.kaiju.out	0.000001	1	1718587	Candidatus Cryptoplasma
BP.kaiju.out	0.000001	1	1980689	Metaprevotella
BP.kaiju.out	0.000001	1	2865160	Candidatus Xiphinematincola
BP.kaiju.out	0.000001	1	2916674	Desulfocastanea
BP.kaiju.out	0.000001	1	2981617	Suonthocola
BP.kaiju.out	0.222578	203244	10239	Viruses
BP.kaiju.out	63.007099	57533981	NA	cannot be assigned to a (non-viral) genus
